,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
278960,2021-01-29 11:44:14,7370,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278962,2021-01-29 11:45:48,7407,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278975,2021-01-29 12:01:07,7752,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278987,2021-01-29 12:10:53,7771,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279001,2021-01-29 12:20:01,7789,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279014,2021-01-29 12:30:25,7806,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279057,2021-01-29 13:17:18,8215,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279064,2021-01-29 13:30:02,8222,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279073,2021-01-29 13:44:32,8309,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279080,2021-01-29 13:53:16,8532,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279082,2021-01-29 13:53:54,8554,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279083,2021-01-29 13:54:04,8567,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279084,2021-01-29 13:55:02,8651,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279090,2021-01-29 14:00:45,9166,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279107,2021-01-29 14:21:42,10921,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279115,2021-01-29 14:30:56,11717,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279128,2021-01-29 14:39:57,11830,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279132,2021-01-29 14:41:12,11872,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279150,2021-01-29 15:03:48,12874,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279158,2021-01-29 15:14:05,12897,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279185,2021-01-29 15:34:36,13336,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279192,2021-01-29 15:39:11,13653,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279194,2021-01-29 15:39:41,13666,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279195,2021-01-29 15:39:51,13680,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279196,2021-01-29 15:40:00,13691,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279242,2021-01-29 16:39:40,15746,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279244,2021-01-29 16:40:43,15792,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279276,2021-01-29 17:44:27,16112,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279304,2021-01-29 18:33:28,16609,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279310,2021-01-29 18:44:18,16716,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279317,2021-01-29 19:03:50,17297,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279323,2021-01-29 19:12:09,17594,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279336,2021-01-29 19:43:03,17881,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279337,2021-01-29 19:47:22,17888,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279669,2021-01-30 13:45:11,271,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279671,2021-01-30 13:45:30,286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279672,2021-01-30 13:45:40,302,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279674,2021-01-30 13:45:50,320,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279676,2021-01-30 13:46:00,338,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279695,2021-01-30 14:04:05,1399,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279734,2021-01-30 14:20:07,3083,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279752,2021-01-30 14:31:16,3517,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279753,2021-01-30 14:33:09,3529,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279769,2021-01-30 14:45:03,3544,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279802,2021-01-30 15:11:18,3563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
313701,2021-03-05 17:57:23,6676,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315320,2021-03-07 09:20:08,301,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315328,2021-03-07 09:30:01,354,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315355,2021-03-07 10:00:59,369,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315365,2021-03-07 10:11:52,664,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315370,2021-03-07 10:18:31,786,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315373,2021-03-07 10:20:21,902,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315381,2021-03-07 10:29:40,1039,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315384,2021-03-07 10:33:37,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315385,2021-03-07 10:33:45,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315386,2021-03-07 10:33:55,1067,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315393,2021-03-07 10:38:12,1212,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315394,2021-03-07 10:38:22,1230,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315395,2021-03-07 10:38:32,1244,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315396,2021-03-07 10:38:40,1257,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315397,2021-03-07 10:38:50,1276,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315404,2021-03-07 10:40:42,1311,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315440,2021-03-07 11:22:03,1320,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315456,2021-03-07 11:34:50,1396,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315458,2021-03-07 11:35:10,1407,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315459,2021-03-07 11:35:19,1427,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315460,2021-03-07 11:35:29,1437,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315461,2021-03-07 11:35:39,1438,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315465,2021-03-07 11:40:05,1588,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315466,2021-03-07 11:40:44,1595,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315467,2021-03-07 11:40:54,1607,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315476,2021-03-07 11:46:18,1614,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315477,2021-03-07 11:46:27,1621,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315480,2021-03-07 11:53:37,1628,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316060,2021-03-07 18:33:18,7,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
316115,2021-03-07 19:23:15,59,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316124,2021-03-07 19:43:18,68,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316131,2021-03-07 19:58:56,99,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
316174,2021-03-07 23:33:28,282,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316187,2021-03-08 03:20:12,22,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316204,2021-03-08 07:20:03,324,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316326,2021-03-08 09:20:03,439,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316346,2021-03-08 09:30:03,636,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316358,2021-03-08 09:31:58,699,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316359,2021-03-08 09:32:07,706,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316362,2021-03-08 09:32:17,721,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316363,2021-03-08 09:32:27,739,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316364,2021-03-08 09:32:37,757,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316365,2021-03-08 09:32:47,771,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316383,2021-03-08 09:43:25,1130,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316387,2021-03-08 09:45:31,1137,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316388,2021-03-08 09:45:51,1144,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316391,2021-03-08 09:47:00,1159,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316403,2021-03-08 09:52:04,1179,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316412,2021-03-08 09:57:08,1192,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316413,2021-03-08 09:57:18,1194,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316414,2021-03-08 09:57:38,1214,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316415,2021-03-08 09:58:17,1216,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316419,2021-03-08 09:59:18,1235,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316420,2021-03-08 09:59:27,1252,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316421,2021-03-08 09:59:37,1269,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316422,2021-03-08 10:00:09,1307,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316430,2021-03-08 10:01:27,1324,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316431,2021-03-08 10:01:35,1342,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316432,2021-03-08 10:01:46,1362,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316437,2021-03-08 10:02:33,1379,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316441,2021-03-08 10:03:03,1387,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316464,2021-03-08 10:20:02,1532,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316722,2021-03-08 11:59:47,1768,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
316729,2021-03-08 12:00:50,1776,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316731,2021-03-08 12:01:00,1789,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316744,2021-03-08 12:04:33,2046,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316752,2021-03-08 12:08:06,2131,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316821,2021-03-08 12:39:24,2883,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316862,2021-03-08 12:53:03,3538,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316863,2021-03-08 12:53:53,3548,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316864,2021-03-08 12:55:11,3567,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316867,2021-03-08 12:56:40,3599,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316879,2021-03-08 12:58:57,3622,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316880,2021-03-08 12:59:07,3637,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316883,2021-03-08 13:00:25,3644,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316885,2021-03-08 13:00:35,3652,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316893,2021-03-08 13:05:50,4074,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316894,2021-03-08 13:06:00,4081,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316895,2021-03-08 13:06:09,4098,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316896,2021-03-08 13:06:19,4105,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316970,2021-03-08 13:31:30,4351,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
317204,2021-03-08 16:28:23,4500,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
